Name,No Race,Native American (self reported),East Asian,African or Af-Am Self Reported,Hispanic,White Self Reported,Other Undefined Race
Demaci,0,0,0,1,0,0,0
Ishamail,0,0,0,0,1,0,0
Saguinn,1,0,0,0,0,0,0
Atemnkeng,0,0,0,1,0,0,0
Nilangely,1,0,0,0,0,0,0
Nikela,1,0,0,0,0,0,0
Neickalyn,1,0,0,0,0,0,0
Lixin,1,0,0,0,0,0,0
Huben-Tran,1,0,0,0,0,0,0
Hsomot,1,0,0,0,0,0,0
Gangpei,1,0,0,0,0,0,0
Anaiti,1,0,0,0,0,0,0
Xiao-Ming,1,0,0,0,0,0,0
Gionny,0,0,0,0,1,0,0
Wilmairi,1,0,0,0,0,0,0
Oleksandr,3,0,0,0,0,0,0
Laudy,1,0,0,0,0,0,0
Virturous,0,0,0,1,0,0,0
Hongtao,0,0,1,0,0,0,0
Anoeliko,1,0,0,0,0,0,0
Y,4,0,1,0,1,0,0
Noppun,1,0,0,0,0,0,0
Wen Shu,1,0,0,0,0,0,0
Aidevys,0,0,0,0,1,0,0
Yareamy,0,0,0,0,1,0,0
Fatney,0,0,0,1,0,0,0
Ya'Mara,1,0,0,0,0,0,0
Ladneide,1,0,0,0,0,0,0
Ymani,1,0,0,0,0,0,0
Aulandr,1,0,0,0,0,0,0
Ming,8,0,1,0,0,0,0
Alexdanielle,1,0,0,0,0,0,0
Pimmaponn,0,0,1,0,0,0,0
Sayvor,1,0,0,0,0,0,0
Portland,1,0,0,0,0,0,0
Chioko,0,0,0,1,0,0,0
Qaderris,1,0,0,0,0,0,0
Servilus,0,0,0,1,0,0,0
Uttma,0,0,1,0,0,0,0
Dessalines,0,0,0,1,0,0,0
Evemith,1,0,0,0,0,0,0
Jaugon,0,0,0,1,0,0,0
Dhanasheel,1,0,0,0,0,0,0
Manieuse,0,0,0,1,0,0,0
Oswmer,1,0,0,0,0,0,0
Biyang,0,0,1,0,0,0,0
Mun Moy,0,0,0,0,0,0,1
Gao,2,0,0,0,0,0,0
Liuenstony,1,0,0,0,0,0,0
Gal,0,0,0,0,0,2,1
Marissaly,1,0,0,0,0,0,0
Kemryn,0,0,0,1,0,0,0
Sabel,1,0,0,0,0,0,0
Anaalbi,0,0,0,0,1,0,0
Lukey,1,0,0,0,0,0,0
Shuani,1,0,0,0,0,0,0
Kujal,1,0,0,0,0,0,0
Hayika,1,0,0,0,0,0,0
Scharvido,0,0,0,1,0,0,0
Petersonne,0,0,0,1,0,0,0
Tra,0,0,1,0,0,0,0
Rashavious,1,0,0,0,0,0,0
Cebariah,0,0,0,1,0,0,0
Tre,5,1,0,0,0,1,0
Jahelm,1,0,0,0,0,0,0
Tadey,0,0,0,0,0,0,1
Cafarra,1,0,0,0,0,0,0
Ganesha,1,0,0,0,0,0,0
Anupreeti,1,0,0,0,0,0,0
Oleivis,0,0,0,0,1,0,0
Alazadria,1,0,0,0,0,0,0
Narupat,1,0,0,0,0,0,0
Younlee,0,0,0,0,1,0,0
Donshea,2,0,0,0,0,0,0
Jhaizel,0,0,1,0,0,0,0
Henriell,1,0,0,0,0,0,0
Neivy,1,0,0,0,1,0,0
Mykal-Hana,1,0,0,0,0,0,0
Munyeong,0,0,1,0,0,0,0
Wisband,0,0,0,1,0,0,0
Chricendie,0,0,0,1,0,0,0
Jenneymae,1,0,0,0,0,0,0
Nemeh,0,0,0,0,0,0,1
Tint,0,0,1,0,0,0,0
Kalifa,0,0,0,1,0,0,0
Liaufoud,0,0,0,1,0,0,0
Hael,1,0,0,0,0,0,0
Theera,1,0,0,0,0,0,0
Ting,3,0,0,0,0,0,0
Cquamaryah,0,0,0,1,0,0,0
Keahjah,1,0,0,0,0,0,0
Isbany,0,0,0,0,1,0,0
Hee Sung,1,0,0,0,0,0,0
Kharrab,1,0,0,0,0,0,0
Tinh,2,0,0,0,0,0,0
Somariah,0,0,0,0,0,0,1
Reinavianka,1,0,0,0,0,0,0
Shauntree,1,0,0,0,0,0,0
Koty,1,0,0,0,0,0,0
Ylberta,0,0,0,0,0,0,1
Saishakti,1,0,0,0,0,0,0
Adienis,1,0,0,0,0,0,0
Anjelise,1,0,0,0,0,0,0
Nuide,1,0,0,0,0,0,0
Ler,1,0,1,0,0,0,0
Juden,1,0,0,0,0,0,0
Renardaiti,1,0,0,0,0,0,0
Rogassie,1,0,0,0,0,0,0
Elizzev,1,0,0,0,0,0,0
Jeaniela,0,0,0,1,0,0,0
Salandra,0,0,0,1,0,0,0
Chanprielle,1,0,0,0,0,0,0
Yamir,2,0,0,1,1,1,0
Kyliesh,1,0,0,0,0,0,0
Karlivania,1,0,0,0,0,0,0
Eraijah,1,0,0,0,0,0,0
Yamie,0,0,0,0,1,0,0
Dretauris,0,0,0,1,0,0,0
Jowedney,0,0,0,1,0,0,0
Akivius,0,0,0,0,0,0,1
Anayanys,1,0,0,0,0,0,0
Cahimsa,1,0,0,0,0,0,0
Fatih,1,0,0,0,0,1,0
Margav,0,0,1,0,0,0,0
Merdelia,0,0,0,1,0,0,0
Biying,1,0,0,0,0,0,0
Alahedean,1,0,0,0,0,0,0
Annbracha,1,0,0,0,0,0,0
Boushra,1,0,0,0,0,0,0
Andry,2,0,0,0,0,0,0
Bocato,1,0,0,0,0,0,0
Elienet,1,0,0,0,0,0,0
Zafahr,1,0,0,0,0,0,0
Mykel,3,0,0,1,0,0,0
Cue,1,0,0,0,0,0,0
Tyquon,1,0,0,0,0,0,0
Wanxi,0,0,1,0,0,0,0
Paszynski,1,0,0,0,0,0,0
Suniley,0,0,0,0,1,0,0
Bounra,1,0,0,0,0,0,0
Maizyn,1,0,0,0,0,0,0
Mihernsie,0,0,0,1,0,0,0
Yextaluc,0,0,0,0,1,0,0
Rakaiyah,0,0,0,1,0,0,0
Quanyce,0,0,0,1,0,0,0
Khama,1,0,0,0,0,0,0
Zhanje,1,0,0,0,0,0,0
Rontquious,1,0,0,0,0,0,0
Jairose,1,0,0,0,0,0,0
Jadasjah,1,0,0,0,0,0,0
Julicarol,0,0,0,0,1,0,0
Shuai,2,0,0,0,0,0,0
Dreymy,0,0,0,0,1,0,0
Eugenson,1,0,0,0,0,0,0
Kamnaut,1,0,0,0,0,0,0
Saha,0,0,0,0,0,1,0
Inelys,0,0,0,0,0,1,0
Learis,1,0,0,0,0,0,0
Jylend,0,0,0,0,0,1,0
Keshaunn,0,0,0,1,0,0,0
Kounlathida,0,0,1,0,0,0,0
Chisom,1,0,0,0,0,0,0
Dalibor,2,0,0,0,0,1,0
Shneasha,1,0,0,0,0,0,0
Sagiri,0,0,1,0,0,0,0
Sidianel,0,0,0,1,0,0,0
Janijah,0,0,0,1,0,0,0
Marffa,1,0,0,0,0,0,0
Ziyan,1,0,0,0,0,0,0
Liauonda,1,0,0,0,0,0,0
Kryian,0,0,0,1,0,0,0
Sondjul,1,0,0,0,0,0,0
Hsueh Huang,1,0,0,0,0,0,0
Derhode,1,0,0,0,0,0,0
William-Deshawn,1,0,0,0,0,0,0
Lakhabhai,0,0,1,0,0,0,0
Tekic,1,0,0,0,0,0,0
Tzungfu,1,0,0,0,0,0,0
Amornlak,1,0,0,0,0,0,0
Suddine,0,0,0,0,0,0,1
Geouanni,0,0,0,1,0,0,0
Esenam,1,0,0,0,0,0,0
Vontaevia,1,0,0,0,0,0,0
Dwevelie,1,0,0,0,0,0,0
Rong,6,0,3,0,0,0,1
Adayveliz,0,0,0,0,1,0,0
Kielzauion,0,0,0,1,0,0,0
Jessis,1,0,0,0,0,0,0
Rupanand,0,0,1,0,0,0,0
Lesdevin,0,0,0,1,0,0,0
Hailing,0,0,1,0,0,0,0
Phianporn,1,0,0,0,0,0,0
Patric-Henri,1,0,0,0,0,0,0
Mateaha,1,0,0,0,0,0,0
Ashlin,1,0,0,0,0,0,0
McNamara,1,0,0,0,0,0,0
Musibon,1,0,0,0,0,0,0
Guiessa,0,0,0,1,0,0,0
Kiefer,1,0,0,0,0,0,0
Yoraleidys,0,0,0,0,1,0,0
Rooldolph,0,0,0,0,0,0,1
Jaspreet,5,0,1,0,0,0,0
Kyair,1,0,0,0,0,0,0
Guerchena,0,0,0,1,0,0,0
Babby,1,0,0,0,0,0,0
Quasada,1,0,0,0,0,0,0
Manushriya,1,0,0,0,0,0,0
Eyshala,1,0,0,0,0,0,0
Teddie,1,0,0,0,0,0,0
Alexas,0,0,0,0,1,0,0
Nkegoa,0,0,0,1,0,0,0
Dilleta,1,0,0,0,0,0,0
Hvera,1,0,0,0,0,0,0
Boovendran,1,0,0,0,0,0,0
Meylisse,1,0,0,0,0,0,0
Carmrlia,1,0,0,0,0,0,0
Walneck,1,0,0,0,0,0,0
Keyan,1,0,0,0,0,0,0
Yilenis,1,0,0,0,0,0,0
Dharitrikumari,1,0,0,0,0,0,0
Poneviliy,0,0,1,0,0,0,0
Shaghanda,1,0,0,0,0,0,0
Jeymi,1,0,0,0,0,0,0
Keller,0,0,0,0,0,1,0
Osie,0,0,0,1,0,0,0
Kethtia,0,0,0,0,0,0,1
Gwenyvar,1,0,0,0,0,0,0
Natsahlette,1,0,0,0,0,0,0
Kimhiang,0,0,1,0,0,0,0
Shamshad,1,0,1,0,0,0,0
Ninoscu,1,0,0,0,0,0,0
Marcodieu,0,0,0,1,0,0,0
Sunduisuren,1,0,0,0,0,0,0
Republia,1,0,0,0,0,0,0
Mykail,0,0,0,1,0,0,0
Davilla,1,0,0,0,0,0,0
Cuwom,1,0,0,0,0,0,0
Bola,1,0,0,0,0,0,0
Christ-Aldane,1,0,0,0,0,0,0
Ja'Shanique,1,0,0,0,0,0,0
Thrayham,1,0,0,0,0,0,0
Deuris,1,0,0,0,0,0,0
Shabaz,1,0,1,0,0,0,0
Paris,20,0,0,5,1,0,1
Vishwaman,0,0,1,0,0,0,0
Anopia,1,0,0,0,0,0,0
Taibrien,1,0,0,0,0,0,0
Pariyana,1,0,0,0,0,0,0
Keyshandra,0,0,0,0,0,0,1
Amiah,0,0,0,1,0,0,0
Eddyan,0,0,0,0,1,0,0
Quantas,0,0,0,1,0,0,0
Zhu,0,0,1,0,0,0,0
Jermariez,1,0,0,0,0,0,0
Oree,0,0,0,0,0,1,0
Derrique,0,0,0,1,0,0,0
Japrell,1,0,0,0,0,0,0
Sultaman,0,0,1,0,0,0,0
Quantae,2,0,0,0,0,0,0
Eyneams,1,0,0,0,0,0,0
Zhi,3,0,3,0,0,0,0
Kpi,1,0,0,0,0,0,0
Lachwatie,1,0,0,0,0,0,0
Luan,5,0,3,1,0,0,1
Quadetreque,1,0,0,0,0,0,0
Supileo,1,0,0,0,0,0,0
Ja'Kima,0,0,0,0,0,0,1
Juanliwau,1,0,0,0,0,0,0
Sonnie,0,0,1,0,0,1,0
Sincere,5,0,0,1,0,0,0
Pierriche,1,0,0,0,0,0,0
Gerdie,1,0,0,0,0,0,0
Dilamar,0,0,0,0,1,0,0
Qianku,1,0,0,0,0,0,0
Fanza,1,0,0,0,0,0,0
Tayanay,1,0,0,0,0,0,0
Trequanda,0,0,0,1,0,0,0
Ketlais,1,0,0,0,0,0,0
Sandey,0,0,0,0,0,0,1
Arais,2,0,0,0,0,0,0
Kray-Juan,1,0,0,0,0,0,0
Roderguez,1,0,0,0,0,0,0
Lexnandy,0,0,0,0,1,0,0
Gairatul,0,0,1,0,0,0,0
Agamenta,1,0,0,0,0,0,0
Sideth,0,0,1,0,0,0,0
Reilly,4,0,0,0,0,2,0
Iosmy,0,0,0,0,1,0,0
Korls,1,0,0,0,0,0,0
Mekai,1,0,0,0,0,0,0
Mavlene,1,0,0,0,0,0,0
Kendlet,0,0,0,1,0,0,0
Odjeenie,0,0,0,1,0,0,0
Yansel,1,0,0,0,1,0,0
Hermavathie,0,1,0,0,0,0,0
Zareha,1,0,0,0,0,0,0
Gladielis,0,0,0,0,1,0,0
Zy'Rique,1,0,0,0,0,0,0
Maffrine,1,0,0,0,0,0,0
Tomachi,1,0,0,0,0,0,0
Mardochee,5,0,0,1,0,0,0
Yusleiby,1,0,0,0,0,0,0
Inolas,0,0,0,0,0,0,1
Sunghyub,1,0,0,0,0,0,0
Karelys,0,0,0,0,1,0,0
Tharalee,0,0,0,1,0,0,0
Sunghyun,1,0,0,0,0,0,0
Shahinur,1,0,0,0,0,0,0
Rah'Kala,1,0,0,0,0,0,0
Huaihuai,1,0,0,0,0,0,0
Zyriuna,0,0,0,1,0,0,0
Aritra,1,0,0,0,0,0,0
Daris,2,0,0,1,0,0,0
English,1,0,0,0,0,0,0
Lightson,1,0,0,0,0,0,0
Lorin,3,0,0,1,0,0,1
Cheyia,1,0,0,0,0,0,0
Raeshard,1,0,0,0,0,0,0
Pernel,1,0,0,0,0,0,0
Sussahye,1,0,0,0,0,0,0
Jayshay,1,0,0,0,0,0,0
Adeles,1,0,0,0,0,0,0
Yusuanys,1,0,0,0,0,0,0
Yveskinky,0,0,0,1,0,0,0
Markeyona,0,0,0,1,0,0,0
Yorber,0,0,0,0,1,0,0
Rivers,4,0,0,0,0,0,0
Devilmer,1,0,0,0,0,0,0
Irfanullah,1,0,0,0,0,0,0
Dkayshe,1,0,0,0,0,0,0
Ganga,2,0,2,0,0,0,1
Maleed,1,0,0,0,0,0,0
Zecai,0,0,1,0,0,0,0
Joveyrose,0,0,1,0,0,0,0
Rivera,3,0,0,0,2,0,0
Lorchard,0,0,0,1,0,0,0
Surjit,0,0,1,0,0,0,0
Axiri,1,0,0,0,0,0,0
Seung,6,0,1,0,0,0,0
Carrell,1,0,0,0,0,0,0
Calvoneisha,1,0,0,0,0,0,0
D'Shanta,1,0,0,0,0,0,0
Duy-An,0,0,1,0,0,0,0
Aiseng,1,0,0,0,0,0,0
Tashan,1,0,0,0,0,0,0
Russetta,1,0,0,0,0,0,0
Marold,0,0,0,0,0,1,0
Jzazmeana,1,0,0,0,0,0,0
Donizete,0,0,0,0,1,0,0
R Varatharaju,0,0,1,0,0,0,0
Dieu,4,0,1,0,0,0,1
Ushodaya,1,0,0,0,0,0,0
Geaniris,1,0,0,0,0,0,0
Lousilia,1,0,0,0,0,0,0
Tashar,0,0,0,1,0,0,0
Te'Yona,0,0,0,1,0,0,0
Kyoungbin,1,0,0,0,0,0,0
Juanqasia,0,0,0,0,0,0,1
Nemias,1,0,0,0,0,0,0
Shanderiz,0,0,0,1,0,0,0
Leosmany,0,0,0,0,1,0,0
Kaun,0,0,0,1,0,0,0
Pikuei,1,0,0,0,0,0,0
Dwanaill,0,0,0,1,0,0,0
Novolna,1,0,0,0,0,0,0
Voygene,1,0,0,0,0,0,0
Zaghie,1,0,0,0,0,0,0
Yahshay,0,0,0,1,0,0,0
Ti'Shona,1,0,0,0,0,0,0
Miltarra,1,0,0,0,0,0,0
Dharma,1,0,0,0,0,1,0
Sadileidis,1,0,0,0,0,0,0
Annalucille,0,0,0,0,0,0,1
Ernilite,1,0,0,0,0,0,0
Andomlare,0,0,0,1,0,0,0
Wil'Shawn,1,0,0,0,0,0,0
Danyanique,1,0,0,0,0,0,0
Daceson,1,0,0,0,0,0,0
Hongying,2,0,0,0,0,0,0
Drevahn,1,0,0,0,0,0,0
Johann,6,0,1,2,1,0,2
Anerose,0,0,0,1,0,0,0
Danayphis,0,0,0,0,1,0,0
Kaajah,1,0,0,0,0,0,0
Juhvia,1,0,0,0,0,0,0
Youdna,1,0,0,0,0,0,0
Jovelynn,0,0,0,1,0,0,0
Ta'Jsea,0,0,0,1,0,0,0
Balmakund,0,0,0,0,0,1,0
Stephane,7,0,0,1,0,2,2
Jamear,0,0,0,1,0,0,0
Diracus,1,0,0,0,0,0,0
Tamunomete,0,0,0,0,0,0,1
Ty'Lwaun,1,0,0,0,0,0,0
Athit,0,0,1,0,0,0,0
Y'Kylah,1,0,0,0,0,0,0
Stephann,2,0,0,0,0,0,0
Thalianette,0,0,0,0,1,0,0
Gluliana,1,0,0,0,0,0,0
Shu Jian,1,0,0,0,0,0,0
Irisleidy,1,0,0,0,0,0,0
Seder,1,0,0,0,0,0,0
Kyajia,0,0,0,1,0,0,0
Gentorrius,0,0,0,1,0,0,0
Shevor,0,0,0,1,0,0,0
Estefan,0,0,0,0,1,0,0
Knekhlas,1,0,0,0,0,0,0
Gaik,1,0,0,0,0,0,0
Diarkis,0,0,0,0,1,0,0
Dremekia,2,0,0,0,0,0,0
Swaila,1,0,0,0,0,0,0
Tiakendra,1,0,0,0,0,0,0
Haysxa,1,0,0,0,0,0,0
Caitlign,1,0,0,0,0,0,0
Miltashia,1,0,0,0,0,0,0
Krishnudu,1,0,0,0,0,0,0
Daquessia,0,0,0,1,0,0,0
Tosin,0,0,0,1,0,0,0
Anslot,1,0,0,0,0,0,0
Cheidi,1,0,0,0,0,0,0
Lajhna,0,0,1,0,0,0,0
Duriana,1,0,0,0,0,0,0
Sungwon,0,0,1,0,0,0,0
Lordeus,1,0,0,0,0,0,0
Shih,1,0,1,0,0,0,0
Shin,3,0,0,0,0,0,0
Danitela,0,0,0,0,0,1,0
Shim,1,0,0,0,0,0,0
Toy,1,0,0,0,0,0,0
Chayivr,1,0,0,0,0,0,0
Yeysika,1,0,0,0,0,0,0
Hisada,0,0,0,0,0,1,0
Ambernisa,1,0,0,0,0,0,0
Litzabelis,0,0,0,0,0,1,0
Benchina,1,0,0,0,0,0,0
Timmeyea,1,0,0,0,0,0,0
Shir,0,0,0,0,0,1,0
Bavalal,0,0,1,0,0,0,0
Hootokshi,1,0,0,0,0,0,0
Georgermann,1,0,0,0,0,0,0
Shiu,0,0,1,0,0,0,0
Cha,1,0,1,0,0,0,0
Sheer,1,0,0,0,0,0,0
Yosney,0,0,0,0,1,0,0
Demorel,1,0,0,0,0,0,0
Mohanraja,1,0,0,0,0,0,0
Chi,2,0,5,0,0,0,1
Naghemeh,1,0,0,0,0,0,0
Yonitisha,0,0,0,1,0,0,0
Cho,1,0,0,0,0,0,0
Jan,21,0,0,0,3,16,4
Kinley,1,0,0,0,0,0,0
Chu,0,0,3,0,0,0,0
Liz-Laure,1,0,0,0,0,0,0
Jae,5,0,0,0,0,2,0
Ri,1,0,0,0,0,0,0
Heicralyn,1,0,0,0,0,0,0
Wichederline,0,0,0,1,0,0,0
Alec-Giulian,1,0,0,0,0,0,0
Demelys,0,0,0,0,1,0,0
Gueltha,0,0,0,1,0,0,0
Nkoji,1,0,0,0,0,0,0
Vanhnee,0,0,1,0,0,0,0
Feixiang,1,0,0,0,0,0,0
Solanddy,1,0,0,0,0,0,0
Dazavion,0,0,0,0,0,0,1
Abijairy,1,0,0,0,0,0,0
Nilvelia,0,0,0,0,1,0,0
Quezeann,1,0,0,0,0,0,0
Vaack,1,0,0,0,0,0,0
Chapurukha,0,0,0,1,0,0,0
Nivilkys,1,0,0,0,0,0,0
Durrett,0,0,0,0,0,1,0
Atierra,1,0,0,0,0,0,0
Ketale,0,0,0,1,0,0,0
Odocir,0,0,0,0,0,1,0
Miosota,1,0,0,0,0,0,0
Tuaad,0,0,0,1,0,0,0
Dorsyda,0,0,0,0,1,0,0
Argjiro,1,0,0,0,0,0,0
Deepthika,1,0,0,0,0,0,0
Odeimi,0,0,0,0,1,0,0
Fa Neician,0,0,0,1,0,0,0
Afoutouhlin,1,0,0,0,0,0,0
Guiermond,1,0,0,0,0,0,0
Tykere,1,0,0,0,0,0,0
Hairys,1,0,0,0,0,0,0
Fei,2,0,0,0,0,0,0
Xairos,0,0,0,0,1,0,0
Kennevian,1,0,0,0,0,0,0
Tayeron,1,0,0,0,0,0,0
Cimmaron,1,0,0,0,0,0,0
Bamita,1,0,0,0,0,0,0
Paxel,0,0,0,0,1,0,0
Glerysheth,1,0,0,0,0,0,0
Jamari,7,0,0,1,0,0,0
Daraichiey,1,0,0,0,0,0,0
Marquan,3,0,0,0,0,0,0
Anshara,1,0,0,0,0,0,0
Virmar,1,0,0,0,0,0,0
Abdelgawa,0,0,0,0,0,1,0
Shadddrick,0,0,0,1,0,0,0
Shyamazan,1,0,0,0,0,0,0
A'Nefia,1,0,0,0,0,0,0
Freicy,0,0,0,0,1,0,0
Kamen,1,0,0,0,0,0,0
Timuira,0,0,0,1,0,0,0
Dauston,1,0,0,0,0,0,0
Hanic,0,0,0,0,1,0,0
Rae'Toine,1,0,0,0,0,0,0
Idamson,1,0,0,0,0,0,0
Lisdrey,1,0,0,0,0,0,0
Abdurabuh,0,0,0,0,0,0,1
Girinaldo,0,0,0,0,1,0,0
Marelix,0,0,0,0,1,0,0
Chcnyu,0,0,1,0,0,0,0
Abdella,1,0,0,0,0,0,0
Journee,1,0,0,0,0,0,0
Gliineeshaa,0,0,0,1,0,0,0
Yenislerty,0,0,0,0,1,0,0
Journey,1,0,0,1,0,0,0
Noelio,1,0,0,0,0,0,0
Detanna,1,0,0,0,0,0,0
Yoonchang,1,0,0,0,0,0,0
Torrge,1,0,0,0,0,0,0
Mohaganey,1,0,0,0,0,0,0
Vasu,1,0,0,0,0,0,0
Sushanti,0,0,1,0,0,0,0
Moneaja,1,0,0,0,0,0,0
Thaisnely,1,0,0,0,0,0,0
Vijhai,1,0,0,0,0,0,0
Abdeljawed,1,0,0,0,0,0,0
Chiim,1,0,0,0,0,0,0
Duvelson,1,0,0,0,0,0,0
Remmy,1,0,0,0,0,0,0
Az'Mia,0,0,0,1,0,0,0
Jahsavian,1,0,0,0,0,0,0
Yhedogo,1,0,0,0,0,0,0
Gerikia,1,0,0,0,0,0,0
Phileite,0,0,0,0,0,0,1
Samanee,0,0,0,1,0,0,0
Yadislayne,1,0,0,0,0,0,0
Truoz,1,0,0,0,0,0,0
Jarqer,1,0,0,0,0,0,0
Kazimiras,1,0,0,0,0,0,0
Elbis,1,0,0,0,1,0,0
Phonethip,0,0,1,0,0,0,0
Dyrayshus,0,0,0,1,0,0,0
Erie,2,0,0,0,0,0,0
Erhanti,1,0,0,0,0,0,0
Poteat,1,0,0,0,0,0,0
Eui,1,0,0,0,0,0,0
Lussancia,0,0,0,1,0,0,0
Hsiao-Wen,1,0,0,0,0,0,0
Shashtika,0,0,0,0,0,0,1
Ershelina,1,0,0,0,0,0,0
Clevisha,1,0,0,0,0,0,0
Simmet,1,0,0,0,0,0,0
Oktaj,1,0,0,0,0,0,0
Kayirah,1,0,0,0,0,0,0
Nailiyah,1,0,0,0,0,0,0
Ever,3,0,0,0,1,0,0
Jewanawd,1,0,0,0,0,0,0
Dieuvinette,0,0,0,1,0,0,0
Kriston,0,0,1,0,0,0,0
Diamond,56,1,0,18,4,0,1
Limasol,0,0,0,0,1,0,0
Diamono,1,0,0,0,0,0,0
Pamaie,1,0,0,0,0,0,0
Abrahamjavier,0,0,0,0,1,0,0
Rashmiranjan,1,0,0,0,0,0,0
Foluso,0,0,0,0,0,0,1
Drendenne,0,0,0,1,0,0,0
Jehey,1,0,0,0,0,0,0
Beystar,0,0,0,1,0,0,0
Naray,0,0,0,0,1,0,0
Enarie,0,0,0,0,0,1,0
Ethienne,0,0,0,0,0,0,1
Fochilt,1,0,0,0,0,0,0
Daziia,1,0,0,0,0,0,0
Arsa,1,0,0,0,0,0,0
Anumeena,0,0,1,0,0,0,0
Keshon,3,0,0,0,0,0,0
Bretney,1,0,0,0,0,0,0
Sytazha,0,0,0,1,0,0,0
Marcato,0,0,0,0,0,0,1
Fehideta,1,0,0,0,0,0,0
Ladeanita,0,0,0,1,0,0,0
Plummett,0,0,0,1,0,0,0
Jung On,0,0,1,0,0,0,0
Yu Zin,1,0,0,0,0,0,0
Alnester,1,0,0,0,0,0,0
Kazaiyah,1,0,0,0,0,0,0
Jaid,0,0,0,0,0,1,0
Nairobi,1,0,0,0,0,0,0
Navaneetha,0,0,1,0,0,0,0
Schneideeson,1,0,0,0,0,0,0
Kassmanee,0,0,1,0,0,0,0
Christ-Vanessa,1,0,0,0,0,0,0
Elinaidys,0,0,0,0,1,0,0
Kouangheu,0,0,1,0,0,0,0
Jahmeekah,0,0,0,1,0,0,0
Pillips,1,0,0,0,0,0,0
Jesah'Ahazya,1,0,0,0,0,0,0
Jakhincey,1,0,0,0,0,0,0
Cushelle,0,0,0,0,1,0,0
Marcot,1,0,0,0,0,0,0
Caly,1,0,0,0,0,0,0
Camerian,0,0,0,1,0,0,0
Rajdaye,0,0,0,0,0,0,1
Jahdre,1,0,0,0,0,0,0
Sheheida,1,0,0,0,0,0,0
Bhoovaraghan,1,0,0,0,0,0,0
Marlnis,0,0,0,0,0,0,1
Kovnat,1,0,0,0,0,0,0
Javarrien,0,0,0,1,0,0,0
Lunsa,0,0,0,1,0,0,0
Phi,1,0,2,0,0,0,0
Guerlain,0,0,0,0,1,0,0
Leslyen,1,0,0,0,0,0,0
Lafreedom,1,0,0,0,0,0,0
Delamise,1,0,0,0,0,0,0
Dianmary,1,0,0,0,0,0,0
Rehpica,1,0,0,0,0,0,0
Selani,1,0,0,0,0,0,0
Hexote,1,0,0,0,0,0,0
Beis,1,0,0,0,0,0,0
Yanwen,0,0,1,0,0,0,1
Giulianno,1,0,0,0,0,0,0
Abdalkalin,1,0,0,0,0,0,0
Woudelin,1,0,0,0,0,0,0
Saadya,0,0,0,1,0,0,0
Karmeny,1,0,0,0,0,0,0
Josnan,1,0,0,0,0,0,0
Lwatany,1,0,0,0,0,0,0
Iseranna,0,0,0,1,0,0,0
Jaryl,0,0,1,0,0,0,0
Cheyenne-Joelle,0,0,0,1,0,0,0
Nequareus,1,0,0,0,0,0,0
Poorna,1,0,0,0,0,0,0
Onyeka,1,0,0,0,0,0,0
Esreal,1,0,0,0,0,0,0
Toren,1,0,0,0,0,0,0
Jzevia,1,0,0,0,0,0,0
Torey,2,0,0,2,0,0,0
Morilene,1,0,0,0,0,0,0
Latahzha,0,0,0,1,0,0,0
Jyothirmaye,0,0,1,0,0,0,0
Oriola,0,0,0,0,1,0,0
Amulya,1,0,0,0,0,0,0
Tores,0,0,0,0,1,0,0
Drexell,0,0,0,0,0,1,0
Graher,1,0,0,0,0,0,0
Verdell,1,0,0,1,0,0,0
Allyece,0,0,0,1,0,0,0
Ere'Yonna,0,0,0,1,0,0,0
Parkash,0,0,1,0,0,0,0
Tyessence,1,0,0,0,0,0,0
Wei,22,0,17,0,0,0,1
Wen,6,0,3,0,0,0,2
Viridiora,0,0,0,0,1,0,0
Disheila,0,0,0,1,0,0,0
Janardana,0,0,0,0,0,0,1
Wenslee,1,0,0,0,0,0,0
Nailar,1,0,0,0,0,0,0
Wez,0,0,0,0,0,0,1
Xatli,1,0,0,0,0,0,0
Faanth,1,0,0,0,0,0,0
Rodeline,2,0,0,3,0,0,0
Kiurra,1,0,0,0,0,0,0
Cathreveny,1,0,0,0,0,0,0
Hussanatu,1,0,0,0,0,0,0
Reewas,1,0,0,0,0,0,0
Atula,1,0,0,0,0,0,0
Woodsberkley,1,0,0,0,0,0,0
Tyuarius,0,0,0,1,0,0,0
Wytaika,0,0,0,1,0,0,0
Elree,0,0,0,0,1,0,0
Yookesh,1,0,0,0,0,0,0
Rahat,2,0,0,0,0,0,0
Ammeyonne,1,0,0,0,0,0,0
Dar Orieyon,0,0,0,1,0,0,0
Rahay,0,0,0,0,0,0,1
Tanaiehka,1,0,0,0,0,0,0
Maravan,0,0,0,0,0,0,1
Vauachka,1,0,0,0,0,0,0
Arjoondass,0,0,0,0,0,0,1
Lienachka,1,0,0,0,0,0,0
Eudang,0,0,1,0,0,0,0
Tone,1,0,0,0,0,1,0
Kattrim,0,0,0,0,0,0,1
Zahar,1,0,0,0,0,0,0
Kayeanna,0,0,0,0,0,1,0
Seddha,1,0,0,0,0,0,0
Jafletcher,1,0,0,0,0,0,0
Feliz,1,0,0,0,0,0,0
Carrill,0,0,0,0,0,0,1
Ladiaza,1,0,0,0,0,0,0
Dziugita,0,0,0,0,0,1,0
Jaiquese,1,0,0,0,0,0,0
Kalpanaben,3,0,1,0,0,0,0
